0.000000	2.216237
1.000000	2.201658
2.000000	2.216237
3.000000	2.201658
4.000000	2.201658
5.000000	3.397183
6.000000	3.878309
7.000000	4.607288
8.000000	5.292528
9.000000	5.234209
10.000000	5.292528
11.000000	5.292528
12.000000	5.321687
13.000000	5.307107
14.000000	5.350846
15.000000	5.321687
16.000000	5.307107
17.000000	5.292528
18.000000	5.292528
19.000000	5.307107
20.000000	5.292528
21.000000	5.292528
22.000000	5.277948
23.000000	5.277948
24.000000	5.292528
25.000000	5.307107
26.000000	5.263369
27.000000	5.263369
28.000000	5.292528
29.000000	5.277948
30.000000	5.292528
31.000000	5.234209
32.000000	5.248789
33.000000	5.234209
34.000000	5.248789
35.000000	5.248789
36.000000	5.234209
37.000000	5.234209
38.000000	5.248789
39.000000	5.234209
40.000000	5.234209
41.000000	5.219630
42.000000	5.205050
43.000000	5.205050
44.000000	5.205050
45.000000	5.205050
46.000000	5.190471
47.000000	5.190471
48.000000	5.205050
49.000000	5.190471
50.000000	5.175891
51.000000	5.175891
52.000000	5.175891
53.000000	5.175891
54.000000	5.219630
55.000000	5.219630
56.000000	5.161312
57.000000	5.175891
58.000000	5.190471
59.000000	5.248789
60.000000	5.365426
61.000000	5.409164
62.000000	5.409164
63.000000	5.380005
64.000000	5.394585
65.000000	5.380005
66.000000	5.394585
67.000000	5.365426
68.000000	5.380005
69.000000	5.409164
70.000000	5.409164
71.000000	5.394585
72.000000	5.394585
73.000000	5.409164
74.000000	5.380005
75.000000	5.394585
76.000000	5.409164
77.000000	5.394585
78.000000	5.394585
79.000000	5.409164
80.000000	5.365426
81.000000	5.380005
82.000000	5.350846
83.000000	5.380005
84.000000	5.365426
85.000000	5.350846
86.000000	5.350846
87.000000	5.321687
88.000000	5.336266
89.000000	5.350846
90.000000	5.350846
91.000000	5.336266
92.000000	5.336266
93.000000	5.307107
94.000000	5.336266
95.000000	5.321687
96.000000	5.336266
97.000000	5.336266
98.000000	5.350846
99.000000	5.336266
100.000000	5.307107
101.000000	5.307107
102.000000	5.321687
103.000000	5.350846
104.000000	5.292528
105.000000	5.336266
106.000000	5.321687
107.000000	5.321687
108.000000	5.321687
109.000000	5.307107
110.000000	5.292528
111.000000	5.321687
112.000000	5.263369
113.000000	5.277948
114.000000	5.292528
115.000000	5.277948
116.000000	5.292528
117.000000	5.292528
118.000000	5.277948
119.000000	5.248789
120.000000	5.248789
121.000000	5.263369
122.000000	5.234209
123.000000	5.263369
124.000000	5.248789
125.000000	5.248789
126.000000	5.234209
127.000000	5.248789
128.000000	5.248789
129.000000	5.234209
130.000000	5.219630
131.000000	5.248789
132.000000	5.248789
133.000000	5.248789
134.000000	5.234209
135.000000	5.234209
136.000000	5.234209
137.000000	5.234209
138.000000	5.219630
139.000000	5.219630
140.000000	5.219630
141.000000	5.234209
