0.000000	2.187078
1.000000	2.187078
2.000000	2.201658
3.000000	2.201658
4.000000	2.187078
5.000000	2.187078
6.000000	2.201658
7.000000	2.187078
8.000000	2.187078
9.000000	2.157919
10.000000	2.172499
11.000000	2.187078
12.000000	2.172499
13.015625	2.187078
14.015625	2.187078
15.015625	2.201658
16.015625	2.187078
17.015625	2.201658
18.015625	2.187078
19.015625	2.187078
20.015625	2.201658
21.015625	2.172499
22.015625	2.187078
23.015625	2.172499
24.015625	2.187078
25.015625	2.201658
26.015625	2.187078
27.015625	2.187078
28.015625	2.187078
29.015625	2.216237
30.015625	2.172499
31.015625	2.157919
32.015625	2.187078
33.015625	2.172499
34.015625	2.187078
35.015625	2.187078
36.015625	2.201658
37.015625	2.187078
38.015625	2.187078
39.015625	2.187078
40.015625	2.187078
41.015625	2.201658
42.015625	2.201658
43.015625	2.172499
44.015625	2.201658
45.015625	2.216237
46.015625	2.201658
47.015625	2.201658
48.015625	2.172499
49.015625	2.187078
50.015625	2.157919
51.015625	2.172499
52.015625	2.187078
53.015625	2.187078
54.015625	2.201658
