0.000000	2.434931
1.000000	3.134751
2.000000	3.717934
3.000000	3.703354
4.000000	3.732513
5.000000	3.703354
6.000000	3.732513
7.000000	3.717934
8.000000	3.717934
9.000000	3.732513
10.000000	3.717934
11.000000	3.703354
12.000000	3.732513
13.000000	3.703354
14.015625	3.732513
15.015625	3.717934
16.015625	3.747093
17.015625	3.732513
18.015625	3.717934
19.015625	3.717934
20.015625	3.732513
21.015625	3.732513
22.015625	3.717934
23.015625	3.732513
24.015625	3.703354
25.015625	3.703354
26.015625	3.761672
27.015625	3.732513
28.015625	3.717934
29.015625	3.732513
30.015625	3.732513
31.015625	3.717934
32.015625	3.717934
33.015625	3.732513
34.015625	3.703354
35.015625	3.732513
36.015625	3.717934
37.015625	3.703354
38.015625	3.703354
39.015625	3.688775
40.015625	3.732513
41.015625	3.732513
42.015625	3.717934
43.015625	3.717934
44.015625	3.703354
45.015625	3.732513
46.015625	3.732513
47.015625	3.732513
48.015625	3.717934
49.015625	3.703354
50.015625	3.703354
51.015625	3.703354
52.015625	3.703354
53.015625	3.717934
54.015625	3.703354
55.015625	3.703354
56.015625	3.732513
57.015625	3.703354
58.015625	3.717934
59.015625	3.717934
60.015625	3.717934
61.015625	3.703354
62.015625	3.717934
63.015625	3.732513
64.015625	3.703354
65.015625	3.717934
66.015625	3.717934
67.015625	3.717934
68.015625	3.703354
69.015625	3.703354
70.015625	3.703354
71.015625	3.717934
72.015625	3.747093
73.015625	3.703354
74.015625	3.717934
75.015625	3.703354
76.015625	3.688775
77.015625	3.717934
78.015625	3.761672
79.015625	3.703354
80.015625	3.703354
81.015625	3.688775
82.015625	3.688775
83.015625	3.703354
84.015625	3.703354
85.015625	3.688775
86.015625	3.717934
87.015625	3.703354
88.015625	3.703354
89.015625	3.717934
90.015625	3.717934
91.015625	3.717934
92.015625	3.674195
93.015625	3.717934
94.015625	3.717934
95.015625	3.703354
96.015625	3.703354
97.015625	3.703354
98.015625	3.703354
99.015625	3.717934
100.015625	3.703354
101.015625	3.703354
102.015625	3.717934
103.015625	3.717934
104.015625	3.717934
105.015625	3.717934
106.015625	3.717934
107.015625	3.717934
108.015625	3.703354
109.015625	3.703354
110.015625	3.703354
111.015625	3.747093
112.015625	3.717934
113.015625	3.717934
114.015625	3.703354
115.015625	3.717934
116.015625	3.703354
117.015625	3.717934
118.015625	3.703354
119.015625	3.717934
120.015625	3.717934
121.015625	3.717934
122.015625	3.688775
123.015625	3.717934
124.015625	3.732513
125.015625	3.732513
126.015625	3.732513
127.015625	3.732513
128.015625	3.703354
129.015625	3.703354
130.015625	3.717934
131.015625	3.732513
132.015625	3.717934
133.015625	3.717934
134.015625	3.732513
135.015625	3.717934
136.015625	3.717934
137.015625	3.747093
138.015625	3.717934
139.015625	3.717934
140.015625	3.717934
141.015625	3.717934
142.015625	3.717934
143.015625	3.732513
144.015625	3.703354
145.015625	3.703354
146.015625	3.688775
147.015625	3.688775
148.015625	3.703354
149.015625	3.703354
150.015625	3.703354
151.015625	3.717934
152.015625	3.717934
153.015625	3.717934
154.015625	3.659615
155.015625	3.732513
156.015625	3.703354
157.015625	3.717934
158.015625	3.703354
159.015625	3.732513
160.015625	3.717934
161.015625	3.717934
162.015625	3.717934
163.015625	3.703354
164.015625	3.717934
165.015625	3.717934
166.015625	3.732513
167.015625	3.717934
168.015625	3.717934
169.015625	3.717934
170.015625	3.717934
171.015625	3.717934
172.015625	3.717934
173.015625	3.732513
