0.000000	5.554960
1.000000	5.540380
2.000000	5.540380
3.000000	5.540380
4.000000	5.525801
5.000000	5.554960
6.000000	5.540380
7.000000	5.540380
8.000000	5.540380
9.000000	5.540380
10.000000	5.525801
11.000000	5.540380
12.000000	5.525801
13.015625	5.554960
14.015625	5.540380
15.015625	5.540380
16.015625	5.569540
17.015625	5.540380
18.015625	5.554960
19.015625	5.540380
20.015625	5.525801
21.015625	5.511221
22.015625	5.525801
23.015625	5.554960
24.015625	5.540380
25.015625	5.540380
