0.000000	2.420352
1.000000	2.434931
2.000000	2.434931
3.000000	2.420352
4.000000	2.420352
5.000000	2.449511
6.000000	2.391192
7.000000	2.434931
8.000000	2.434931
9.000000	2.434931
10.000000	2.449511
11.000000	2.464090
12.000000	2.434931
13.000000	2.420352
14.000000	2.434931
15.000000	2.434931
16.000000	2.434931
17.000000	2.434931
18.000000	2.420352
19.000000	2.449511
20.000000	2.449511
21.000000	2.449511
22.000000	2.434931
23.000000	2.449511
24.000000	2.434931
25.000000	2.434931
26.000000	2.449511
27.000000	2.434931
28.000000	2.449511
29.000000	2.434931
30.000000	2.434931
31.000000	2.434931
32.000000	2.434931
33.000000	2.434931
34.000000	2.449511
35.000000	2.449511
36.000000	2.434931
37.000000	2.434931
38.000000	2.420352
39.000000	2.434931
40.000000	2.420352
41.000000	2.449511
42.000000	2.420352
43.000000	2.449511
44.000000	2.449511
45.000000	2.449511
46.000000	2.434931
47.000000	2.434931
48.000000	2.434931
49.000000	2.464090
50.000000	2.464090
51.000000	2.449511
52.000000	2.449511
53.000000	2.434931
54.000000	2.434931
55.000000	2.434931
